id,abbrev,name,is_public_domain,lang_code,lang_name,country,has_text
1778,gde,Gude: Kura Aləkawalə ŋga Əntaŋfə,False,gde,Gude,CM;NG,True
1779,MbKamNT,New Testament in Mborena Kam,True,,,,True
1783,lwo,Luwo,False,lwo,Luwo,SS,True
1784,maw,Mampruli,False,maw,Mampruli,GH;TG,True
1785,MFI,Mofu-Gudur,False,mif,Mofu-Gudur,CM,True
1788,mfi,Wakita á Dadaamiya (wandala),False,mfi,Wandala,CM;NG,True
1789,moa,-JAN ꞌNRALE- ꞌSƐWƐ,False,moa,Mwan,CI,True
1792,muh,Mündü,False,muh,Mündü,CD;SS,True
1793,ndz,Ndogo,False,ndz,Ndogo,SS,True
1795,ntr,WURUBURƐ NOMBIA KPAAKPAA NƆƆKEBAKESEE WƆLE,False,ntr,Delo,GH;TG,True
1796,snw,Selee,False,snw,Selee,GH,True
1797,TLJ,Ndaghaano Mpyaka Mu Lubwisi,False,tlj,Talinga-Bwisi,CD;UG,True
1798,VPFJ,Version Pular Fuuta-Jallon,True,fuf,Pular,GN;GW;ML;SL;SN,True
1800,LEKJOT,Lek Jot  de Jecu Kritho 1940,False,dks,"Dinka, Southeastern",SS,True
1802,MadaNT,Rɛn Kpan Nyu Suswɛ,False,mda,Mada (Nigeria),NG,True
1804,tpmNT,Tampulma,False,tpm,Tampulma,GH,True
1808,nnw,"Nuni, Southern",False,nnw,Southern Nuni,BF;GH,True
1810,DHO15,MUMA MALER 2015,False,luo,Luo (Kenya and Tanzania),KE;TZ,True
1811,KISHNT05,Kishambala New Testament 2005,False,ksb,Shambala,TZ,True
1812,KIVNT99,Kivunjo New Testament 1999,False,vun,Vunjo,KE;TZ,True
1813,KNT09,LYAGO NIPIA MPOLA NANZIIZA KU ANTU TŨLŨ Kuntambo ya Kĩnilyamba 2009,False,nim,Nilamba,TZ,True
1814,EE95,Endagano Ehea 1995,False,kuj,Kuria,KE;TZ,True
1815,HeNT2004,Lufingano Lupya,False,heh,Hehe,TZ,True
1816,MBS,Biblia Sinyati,False,mas,Masai,KE;TZ,True
1817,SRUVDC,Swahili Revised Union Version,False,swh,Swahili,BI;KE;MZ;RW;SO;TZ;UG,True
1818,SRUV,Swahili Revised Union Version,False,swh,Swahili,BI;KE;MZ;RW;SO;TZ;UG,True
1823,Akg-MkAc,Akukem Portions for DBL,True,,,,True
1827,KBNT,The Book of Mark - Kianying Balang,True,,,,True
1829,LUG68,Ekitabo Ekitukuvu ekiyitibwa Baibuli Endagaano Enkadde n'Empya,False,lug,Ganda,UG,True
1830,dnjGW,NAƆ ‑SË 'SËËDHƐ,False,daf,Dan,CI;GN;LR,True
1831,dnjBL,Dan Blowo (Yacouba) Nouveau Testament,False,dnj,Dan,CI,True
1832,iriNT,'Jee Hwi na Krre̱de̱ Be̱ne̱ a zhi Rigwe,False,iri,Irigwe,NG,True
1833,KB80,AMASAKO ABOYTRTRE WA NYAMUHANGA AWAKAHULAWA MO BIBLIA,False,nnb,Kinandi (Ndandi),CD;UG,True
1834,log,BÚKÙ TÀ TƗ́DHƗ́//RU YÌZO DHƗ ÀDHYA,False,log,Logoti,CD;SS,True
1835,mbu,Maləmce Məfele mala Ɓakuli: Kurcau Məbəshe,False,mbu,Mbula-Bwazza,NG,True
1836,naw,Nawuri,False,naw,Nawuri,GH,True
1837,LUGUNGU,Bitabbu bya Ndagaanu Ghyaka na Bitabbu 6 bya Ndagaanu Gi̱gu̱lu̱u̱su̱ (Lugungu),False,rub,Gungu,UG,True
1838,BIM,Yennu Gbounpaauŋ Mɔɔr,False,bim,Bimoba,GH;TG,True
1854,NTE12,MKPAMAṄ AMVOE Nouveau Testament en langue Ewondo 2012,False,ewo,Ewondo,CM,True
1855,MUSGUM,Ɗû na sɗik na wiini Alaw,False,mug,Mousgoum,CM;TD,True
1861,ASW,New Revised Asante Twi Bible,False,twi,Twi,,True
1883,IRVBen,Indian Revised Version (IRV) Bengali,True,,,,True
1884,IRVPun,Indian Revised Version (IRV) Punjabi - 2019,True,,,,True
1885,IRVUrd,Indian Revised Version (IRV) Urdu - 2019,True,,,,True
1887,urdgvr,Urdu Geo Version (Roman Script),True,,,,True
1890,did,ꞌBuuk cĩ Thõõth cĩ Nyekuci,False,did,Didinga,SS;UG,True
1895,IRVTel,Indian Revised Version (IRV) Telugu - 2019,True,,,,True
1897,bla1890,Blackfoot Matthew,True,,,,True
1898,IRVKan,Indian Revised Version (IRV) Kannada - 2019,True,,,,True
1899,IRVTam,Indian Revised Version (IRV) Tamil - 2019,True,,,,True
1910,IRVMar,Indian Revised Version (IRV) - Marathi,True,,,,True
1911,IRVGuj,Indian Revised Version (IRV) Gujarati-2019,True,,,,True
1912,MAL-IRV,Indian Revised Version (IRV) - Malayalam - 06,True,,,,True
1919,yap,Yapese Bible,True,,,,True
1920,Tula,Bwaki Kifwiyang,False,tul,Tula,NG,True
1921,TyapNT,A̠lyiat A̠gwaza na di̠n Tyap: A̠li̠ka̠uli A̠fai,False,kcg,Tyap,NG,True
1925,SobP15,Sob Jonah and Luke,True,,,,True
1931,SUB1949,Baiberi Magwaro Matȿene aMŋari 1949 (Doke),False,sna,Shona,BW;ZA;ZM;ZW,True
1932,FBV,Free Bible Version,True,,,,True
1938,vag,Vagla,False,vag,Vagla,GH,True
1940,wob,Wè Northern,False,wob,Wè Northern,CI,True
1941,xrb,Yãhã Naambiyãrfãn Saba,False,xrb,Eastern Karaboro,BF;CI,True
1960,SNA2002,"Shona Bible 1949, revised 2002",False,sna,Shona,BW;ZA;ZM;ZW,True
1961,Tumbuka,New Tumbuka Bible,False,tum,Tumbuka,MW;ZM,True
1964,MNB,Mokanda na Bomoi,False,lin,Lingala,CD;CF;CG,True
1974,Lango,BUK OBAŊA ACIL AME OLWOŊO NI BAIBUL AME OGEO LOKO I LEB LAŊO,False,laj,Lango (Uganda),UG,True
1977,uth,Mɑ‑to̱ Shir Taku̱rda-o swo̱r o-nu pu̱-o̱,False,uth,Hun-Saare,NG,True
1978,sigDBLnt,Wɩɩsɩ Nyʋʋfalɩɩ Teŋ (Ghana),False,sig,Paasaal,GH,True
1979,IRVAsm,Indian Revised Version (IRV) Assamese - 2019,True,,,,True
1980,IRVHin,Indian Revised Version(IRV) Hindi - 2019,True,,,,True
1982,avn,KUNYANYA VUVU YƆ,False,avn,Avatime,GH,True
1983,bbkDBLnt,The New Testament in the Babanki language,False,bbk,Babanki,CM,True
1989,nzaDBLnt,Srakàda Mbɔchù Epokwre,False,nza,Tigon Mbembe,CM;NG,True
2012,mzw,mzwDBL,False,mzw,Deg,CI;GH,True
2018,KRX,Hilim ha hiti Pútuun pa,False,krx,Karon,GM;SN,True
2021,DIƐT,Diɛt ke Dabid 1956,False,dks,"Dinka, Southeastern",SS,True
2023,gna,Kaansa NT (Ghana),False,gna,Kaansa,BF,True
2049,MOG,Ala la kitabuenu Mɔgɔfin kuma tɔ,False,mfg,Mogofin,GN,True
2052,kbo,Keliko,False,kbo,Keliko,CD;SS;UG,True
2066,SUS1816,Lingjili Matthew ki nache 1816,False,sus,Susu (Roman script),GN;GW;SL;SN,True
2067,KL1960,Testament ke Siki 1960 (Kabba Laka),False,lap,Laka (Chad),CF;TD,True
2069,mzmNT,Nyaa Shɔɔ Ɓɔɔ Laa a Ɓɛɛ,False,mzm,Mumuye,NG,True
2070,izrNT,Izere New Testament,False,izr,Izere,NG,True
2071,kubNT,Kutsingken Ira Rimam ti Saen Kyag,False,kub,Kutep,CM;NG,True
2074,KBY,Linjila,False,kby,Manga Kanuri,NE;NG,True
2076,MumNP18,Mum Language NT Portions,True,,,,True
2094,ASNA,Asante Twi Nkwa Asɛm,False,aka,Akan,GH;TG,True
2102,SANTM,Sanskrit Bible (NT) in Tamil Script (ஸத்யவேத³​:।),True,,,,True
2103,SANGJ,Sanskrit Bible (NT) in Gujarati Script (સત્યવેદઃ।),True,,,,True
2104,SAN-DN,Sanskrit NT in Devanagari,True,,,,True
2105,SANAS,Sanskrit Bible (NT) in Assamese Script (সত্যৱেদঃ।),True,,,,True
2106,SANBN,Sanskrit Bible (NT) in Bengali Script,True,,,,True
2107,SANCO,Sanskrit Bible (NT) in Cologne Script (satyavEdaH|),True,,,,True
2108,SANPN,Sanskrit Bible (NT) in Punjabi Script (ਸਤ੍ਯਵੇਦਃ।),True,,,,True
2109,SANUR,Sanskrit Bible (NT) in Urdu Script (سَتْیَویدَح۔),True,,,,True
2110,SANIA,Sanskrit Bible (NT) in IAST Script (satyavedaḥ|),True,,,,True
2111,SANSI,Sanskrit Bible (NT) in Sinhala Script (සත්‍යවේදඃ।),True,,,,True
2112,SANTI,Sanskrit Bible (NT) in Tibetan Script (སཏྱཝེདཿ།),True,,,,True
2113,SANML,Sanskrit Bible (NT) in Malayalam Script (സത്യവേദഃ।),True,,,,True
2114,SANHK,Sanskrit Bible (NT) in Harvard-Kyoto Script (satyavedaH|),True,,,,True
2115,SANTH,Sanskrit Bible (NT) in Thai Script (สตฺยเวท:ฯ),True,,,,True
2116,SANIT,Sanskrit Bible (NT) in ITRANS Script (satyavedaH|),True,,,,True
2117,SANIS,Sanskrit Bible (NT) in ISO Script (satyavēdaḥ|),True,,,,True
2118,SANOR,Sanskrit Bible (NT) in Oriya Script (ସତ୍ୟୱେଦଃ।),True,,,,True
2119,SANKH,Sanskrit Bible (NT) in Khmer Script (សត្យវេទះ។),True,,,,True
2120,SANVE,Sanskrit Bible (NT) in Velthuis Script (satyaveda.h|),True,,,,True
2121,SANKA,Sanskrit Bible (NT) in Kannada Script (ಸತ್ಯವೇದಃ।),True,,,,True
2122,SANTE,Sanskrit Bible (NT) in Telugu Script (సత్యవేదః।),True,,,,True
2131,SHJ,Sorunu Kaläg na Ikä Caning,True,shj,Shatt,SD,True
2138,TAITA,Biblia Ilagho Jiboie Kwa Wandu Wose,False,dav,Taita,KE;TZ,True
2144,BHNTLK,Biblia Habari Njema: Toleo la Kujifunza,False,swh,Swahili,BI;KE;MZ;RW;SO;TZ;UG,True
2147,BFD,Ǹtoò Kristo yî Ǹsɨgɨ̀nǝ̀: mɨ̀kàà yî mfiì,False,bfd,Bafut,CM,True
2148,BIV,"A Nãaŋmɩn Nɛtɩr Oaalaa Gãn, Bɩrfʊɔr",False,biv,Southern Birifor,BF;CI;GH,True
2152,dip-JPB,JAM DE NHIALIC 2011,False,dip,Northeastern Dinka,SD;SS,True
2154,EA2003,Ecorit Aŋejuk 2003,False,lot,Otuho,SS;UG,True
2155,nusNHB,RUAC KUƆTH IN RƐL RƆ,False,nus,Nuer,ET;SS,True
2156,shkDCB,WÄNYI KWËRØ 2011,False,shk,Shilluk,SD;SS,True
2158,SANBU,Sanskrit Bible (NT) in Burmese Script (သတျဝေဒး၊),True,,,,True
2159,pny,Pinyin,False,pny,Pinyin,CM,True
2163,enggnv,Geneva Bible,True,,,,True
2165,srp1865,Serbian Bible,True,,,,True
2168,cko,Nyεmε Jɔrε Kadasi,False,cko,Anufo,BJ;GH;TG,True
2175,bmv,Ŋwàklù Fùyèn Kàn Mù Fê (Cameron),False,bmv,Bum,CM,True
2176,BWU,WEN GBAŊKA,False,bwu,Buli (Ghana),GH,True
2179,mgo,Meta’,False,mgo,Meta',CM,True
2182,BIBU1,BIBULIYA ENTUKUVU,False,lug,Ganda,UG,True
2183,LPE,Ibayibuli Ingwalaafu,False,myx,Masaaba,KE;UG,True
2184,LCE,Ibayibuli Ingwalaafu,False,myx,Masaaba,KE;UG,True
2185,DHOCDC,KITAWO MALEŊ Catholic,False,adh,Adhola,KE;UG,True
2186,DHOPE,KITAWO MALEŊ,False,adh,Adhola,KE;UG,True
2189,dsh,Fayam Midhab Yiesu Kiristoká He Hol Af Iđiny Kaanaká,False,dsh,Daasanach,ET;KE;SS,True
2199,CHIDUR,Lagano Iphya,False,dug,Duruma,KE;TZ,True
2200,deutkw,"The Holy Bible in German, translation by Kautzsch und Weizsäcker 1906",True,,,,True
2205,mfh,Wakità Zəzagəla Wakità Aŋa Makəs Vok Slawda Mawga (Cameroun),False,mfh,Matal,CM,True
2206,thk,Kîrîîkanîro Kîîyerû,False,thk,Tharaka,KE,True
2207,nyf,Kilagane Kisha (Kenya),False,nyf,Giryama,KE,True
2208,mnf,Mundani,False,mnf,Mundani,CM,True
2222,pkb,Pokomo,False,pkb,Pokomo,KE,True
2226,mcu,Mambilla NT (Cameroon),False,mcu,Cameroon Mambila,CM;NG,True
2235,BASSARDC,UNIMBƆTI NYƆƆBUNDI GBƆŊKU,False,bud,Ntcham,GH;TG,True
2236,GEN,GƐ̃GBE BIBLIA 2014,False,gej,Gen,BJ;TG,True
2237,MOBANT07,Yiesu Lɑbɑmɑnn Muɑl Ni,False,mfq,Moba,BF;GH;TG,True
2238,KIJ1960,INDAGANO INYA:YA,False,jit,Jita,TZ,True
2240,KUNDA,Bhukhu la Kuyamba,False,kdn,Kunda,MZ;ZM;ZW,True
2241,YM,Yāu̍ Mɛ̄lɛ̄ka̍a̍,False,kss,Southern Kisi,GN;LR;SL,True
2245,SCLBC,Bhaibhiri Idzva rechiShona rine Dhuterokanonika,False,sna,Shona,BW;ZA;ZM;ZW,True
2248,SCLBD,Bhaibhiri Idzva rechiShona rine Dhuterokanonika,False,sna,Shona,BW;ZA;ZM;ZW,True
2254,cou,Wamey,False,cou,Wamey,GN;SN,True
2257,yatDBL,Nɛsɔ́g nɛ́ Nɛwa,False,yat,Yambeta,CM,True
2259,EWERV,Biblia alo Ŋɔŋlɔ Kɔkɔe La Le Eʋegbe Me 1913,False,ewe,Éwé,GH;TG,True
2262,SCLB,Bhaibhiri Idzva rechiShona,False,sna,Shona,BW;ZA;ZM;ZW,True
2263,RLDB,Naawuni Kundi Kasi,False,dag,Dagbani,GH;TG,True
2264,DBwDB,Naawuni Kundi Kasi Din Mali Diutɛrɔkanɔnikal Litaafinima,False,dag,Dagbani,GH;TG,True
2265,Dangme,BAIBLO ALOO NGMAMI KLƆUKLƆU Ɔ,False,ada,Adangme,GH,True
2267,NendNP03,Nend Portions - Mark,True,,,,True
2268,DNTTP,Naaŋmen Nɔpaalaa Gane,False,dga,Southern Dagaare,BF;GH,True
2269,OḌU,Ooḅi Adōm Aghuḍum,False,odu,Odual,NG,True
2277,rel,Wori Haaggane Yeesso Kiriisto Miinsan Ayyinti Husube Waakh Enenyet Igooche,False,rel,Rendille,KE,True
2299,GWR,Bbaibbuli y'oLugwere,False,gwr,Gwere,UG,True
2304,bds,Ila⁄imbidu Gu  ⁄abu hari Burungaisoo,False,bds,Burunge,TZ,True
2307,nld1939,Dutch Bible 1939,True,,,,True
2312,zga,ɄTesitamenti ʉMpya mu nzovele jya Kɨkɨnga,False,zga,Kinga,MW;TZ,True
2322,DAN77,Somi He Ɔ,False,ada,Adangme,GH,True
2326,NYAK,Ʉlwitɨkano Ʉlʉpya,False,nyy,Nyakyusa-Ngonde,MW;TZ,True
2332,NUJ,Endagaano Epyaha mu Lunyole,False,nuj,Nyole,UG,True
2333,MAL10RO,Malayalam Sathyavedapusthakam 1910 Edition (Revised Orthography),True,,,,True
2341,LUC,Ị́jọ́ Úꞌdí rĩ,False,luc,Aringa,SS;UG,True
2344,GFBLVF,Geeshsha Maxaafa,True,gof,Gofa,ET,True
2346,ttrNT,Mewar Alqawarang,False,ttr,Tera,NG,True
2347,NYNT,ciNyungwe Bibliya,False,nyu,Nyungwe,MW;MZ;ZW,True
2348,bmo,Ŋwaʼaŋlɨ Kɨǹ a Fhi,False,bmo,Bambalang,CM,True
2351,ELBBK,Elberfelder Translation (Version of bibelkommentare.de),True,,,,True
2355,flr,Kifuliiru,False,flr,Fuliiru,BI;CD,True
2363,Matumbi,Matumbi is Lilaganu Lyayambi’,True,mgw,Matumbi,TZ,True
2365,SAMIA,EBBAIBBO EMBOOSI YA NASAAE,False,lsm,Saamia,KE;UG,True
2366,SAMDC,EBBAIBBO EMBOOSI YA NASAAE EYIRIMO EBITABO BILAANGWA DEUTEROKANONIKO,False,lsm,Saamia,KE;UG,True
2370,Shimwela,Malagano ga Ambi,True,mwe,Mwera (Chimwera),TZ,True
2373,Kizalamo,Bibilia ya Kizalamo,True,zaj,Zaramo / Zalamo,TZ,True
2375,Chimakonde,Bibiliya ya Chimakonde,True,kde,Makonde,MZ;TZ,True
2377,fuv,اَلْکَوَلْ کٜسَلْ ندٜرْ فُلْفُلْدٜ شَکَ نَاجٜىٰرِيَ,False,fuv,Fulani,CM;NG;TD,True
2380,FUH,"Fulfulde,  Niger West",False,fuh,Western Niger Fulfulde,BF;BJ;ML;NE;NG,True
2382,lik,AGɄMƐ WAMBƗYA,False,lik,Lika,CD,True
2383,mur,Murle,False,mur,Murle,ET;SS,True
2386,nwbNT,Nyaboa (Nyabwa),False,nwb,Nyabwa,CI,True
2387,ozm,Kálar Nzyɛ̌m : Ejwán é Sáá,False,ozm,Koonzime,CM,True
2388,ozmBad,Kálara Zyɛ̌m Edwán é mpʉ̌n,False,ozm,Koonzime,CM,True
2395,wbi,ɄLʉfingo ʉLʉpia,False,wbi,Vwanji,TZ,True
2396,Jib,Jibu,False,jib,Jibu,NG,True
2399,NYB96,Biblia Umwikemo 1996,False,nyy,Nyakyusa-Ngonde,MW;TZ,True
2405,BWL23,BIBLU WIWE LỌ 1923,False,guw,Gun,BJ;NG,True
2421,KMA,Ŋmiŋ Nʋahaaliŋ Gbaniŋ Kɔmiŋ,False,kma,Konni,GH,True
2424,thv,Awal n Messineɣ s Tamahaq,False,thv,Tuareg,DZ;LY;ML;NE;NG,True
2433,moz,Mattup ki Taasuwa ere Aware,False,moz,Mukulu,TD,True
2435,KDNT,Ku̍o̍ Delee 1999,False,krw,Western Krahn,CI;LR,True
2441,beo,Bedamuni Bible,True,,,,True
2442,lef,Katɔti Ɔku Kedee,False,lef,Lelemi,GH;TG,True
2443,YM,Yegɗohiŋ Muci,False,sav,Saafi-Saafi,SN,True
2445,BUG,Bugun New Testament,True,,,,True
2446,DNT,New Testament in Dai,True,,,,True
2447,SBT,Soli New Testament,True,sby,Soli,ZM,True
2448,TAG,Tagin New Testament,True,,,,True
2449,TUT,Tutsa New Testament,True,,,,True
2451,LalaNT,Chipangano Chabwangu,False,leb,Lala-Bisa,CD;ZM,True
2454,SAKNT,Sakachep New Testament,True,,,,True
2470,Laru,Laru,False,lro,Laro,SD,True
2484,TKU,Agano Jipya: Tafsiri ya Kusoma-Kwa-Urahisi,False,swh,Swahili,BI;KE;MZ;RW;SO;TZ;UG,True
2493,Lumun,LON ILOPOROT LOKAPIK NATHAM NꞌREK NNONATHAM NOMAꞌROT,False,lmd,Lumun,SD,True
2494,Katcha,TIMIꞌDI TUMMA MA ꞌBÏTÏNGNGÖ NJA RAWUS NJA YÜNAN,False,xtc,Katcha-Kadugli-Miri,SD,True
2513,bcnNT,Wale ɗi Kpan Ɓisuwi Waltamne ɗa nye Maya,False,bcn,Bali (Nigeria),NG,True
2514,IbaasNT,Ifɛ ́ Adakunom ni Ibaas Kushi Kufas,False,cen,Ibaas,NG,True
2515,BRR64,Bible in Runyoro-Rutooro 1964 Version,False,nyo,Nyoro,UG,True
2516,pcm,Holy Bible Nigerian Pidgin English,False,pcm,"Pidgin, Nigerian",NG,True
2520,WFESD,WƆŊ FƐ̀Ì EBÒ SÌÀŊ DAYÀA,False,gol,Gola,LR;SL,True
2521,HyamNT,Mbyeny Jok Nom di ho Hyam Ham ma̱,False,jab,Hyam,NG,True
2522,GBA,Ádá ká Mbájá,False,krs,Gbaya (South Sudan),CF;SD;SS,True
2523,Ndali,ULwitikano uLupya,False,ndh,Ndali,MW;TZ,True
2536,KNB,KAKAƊU NA ƁƊAKKARKARA,False,bwr,Bura-Pabir,NG,True
2537,IFBCL,Ubáyíbu kú Idɔma,False,idu,Idoma,NG,True
2538,IBNO,IBAYỊBỤỤ NYA OHE OLUHYE,False,ige,Igede,NG,True
2539,EBTP,IWE ỌNỊNỊ,False,igb,Ebira,NG,True
2540,KBTP,FỊAFỊA BAỊBỤLỤ,False,ijn,Kalabari,NG,True
2542,OBTP,Kịrịkẹnị Baịbụl,False,okr,Kirike,NG,True
2546,CHK1970,Mukanda Wa Zambi 1970,False,cjk,Chokwe,AO;CD;NA;ZM,True
2551,mnh,TAFO AYO,False,mnh,Mono,CD;CF,True
2553,SIS,WƖA TENIŊ,False,sil,"Sisaala, Tumulung",GH,True
2565,mngNT,Ta lə Lubə Kunmindɨ kɨ́ Sigɨ,False,mge,Mango,TD,True
2566,Malila,ULufingo uLupwa,False,mgq,Malila,TZ,True
2570,ENA,Edisana ñwed Abasi Ibom,False,efi,Efik,CM;NG,True
2574,NDV,Séréel Ndút,False,ndv,Ndut,SN,True
2575,TOBNR,ICIGHAN BIBILO,False,tiv,Tiv,CM;NG,True
2576,tex,Tennet,False,tex,Tennet,SS,True
2586,BUY1816,Book Hoa Matthew 1816,False,buy,Bullom So,GN;SL,True
2587,BUYBCP,Bullom So Prayer Book Selections 1816,False,buy,Bullom So,GN;SL,True
2598,FIA1885,"Iṅǵīl Yesū El-Messīhnilin, Markosin Fāyisīn Nagittā 1860",False,fia,Nobiin (Nòbíín),EG;SD,True
2608,TSN1890,Bibela ea Boitsépho 1890 (Sechuana Tlhaping - Moffatt Bible),False,tsn,Setswana,BW;NA;ZA;ZM;ZW,True
2610,XNZ1912,Enjil Yesu 1912 (4 Gospels in Nubian Kenuzi),False,xnz,Kenzi Nubian,EG;LY,True
2615,IGL70,O̩TAKADA O̩LA O̩JO̩ 1970,False,igl,Igala,NG,True
2616,UBV77,BAIBOL ỌFUANFON NA RẸ ỌPHỌ RẸ AWANRE KUGBE ỌPHỌ ỌKPOKPỌ,False,urh,Urhobo,NG,True
2617,BUN1839,Sherbro Parables in Matthew and Luke 1839,False,bun,Sherbro,SL,True
2619,ICB,Adisana Ñwed Abasi ke Ikọ Ibibio Ayio Mfịn,False,ibb,Ibibio,NG,True
2620,agq,To kə Kəzə̀ kə̀ Fughu ko,False,agq,Aghem,CM,True
2621,JGO,Kɑɑ Fí,False,jgo,Ngomba,CM,True
2622,oku,Ŋwaale Feyin; Kelek Kefɛɛ,False,oku,Oku,CM,True
2623,tvu,Hɛtɔnyɛ́ Hiɔ́sɔ,False,tvu,Tunen,CM,True
2624,YAS,Nogálɔ ná mammana ya Gɛɔyɔ,False,yas,Nugunu,CM,True
2630,sor,Maktubu dɨnə Mãr̰ĩduwa gɨ bii gɨ chibne,False,sor,Somrai,TD,True
2631,RBT,UTAKADA TIJILO,False,bzw,Basa,NG,True
2632,ẠḌI,Ạḍinya Iigbia,False,abn,Abua,NG,True
2638,BEKDC12,Ghena ta Shala,False,kvj,Psikye,CM;NG,True
2646,eko,Hapari Zooshapweya,False,eko,Koti,MZ,True
2648,mdm,Gandja na Mbɨa,False,mdm,Mayogo,CD,True
2652,MLM,Motingʼo Loko Manyien,False,luo,Luo (Kenya and Tanzania),KE;TZ,True
2654,LUBUKUSU,EBIBILIA ENDAKATIFU,False,bxk,Bukusu,KE;UG,True
2656,OLUPR,IBIBILIA INDAKATIFU,False,lwg,Wanga,KE,True
2657,ABIBILIA,ABIBILIA NGAKIRO NAAJOKAK,False,tuv,Turkana,ET;KE;SS;UG,True
2658,LUBUKUSU,EBIBILIA ENDAKATIFU DC,False,bxk,Bukusu,KE;UG,True
2659,OLUDC,IBIBILIA INDAKATIFU DC,False,lwg,Wanga,KE,True
2660,LSV,Literal Standard Version,True,,,,True
2666,BBE,"Bibilia, Buk na Ŋun nagon koti luŋu a",False,bfa,Bari,SS;UG,True
2667,EGONT74,Ohwihwim Olehe,False,ego,Eggon,NG,True
2668,FNT1988,UPANGANO UPYA,False,fip,Fipa,MW;TZ,True
2669,KMB80,O Mikanda Ikola,False,kmb,Kimbundu,AO;CD,True
2676,BILKDC13,Baibuli I Leb Kumam 2013,False,kdi,Kumam,UG,True
2677,LUE70,Luvale Bible 1970,False,lue,Luvale,AO;ZM,True
2682,NGB87,Fana Ngbangɔ 1987,False,ngb,Northern Ngbandi,CD;CF,True
2683,NYY,Nyakyusa Ngonde New Testament (Ulwitikano Ulupya),False,nyy,Nyakyusa-Ngonde,MW;TZ,True
2684,SUK60,Ilagano Ipya Lya,False,suk,Sukuma,TZ,True
2685,TLL,La Bible en Otetela (Bible K'Ekila) 1991,False,tll,Tetela,CD,True
2686,EMB63,Embimbiliya - Bíblia Sagrada em Umbundu,False,umb,Umbundu,AO;NA,True
2689,ZAM75,Lagano da Isambi,False,zaj,Zaramo / Zalamo,TZ,True
2695,KBN1947,Féké Testament 1947,False,kbn,Kare,CF;CM,True
2696,KOQ1938,Mark añgw’a téndé 1938,False,koq,Kota (Gabon),CG;GA,True
2697,MFZ1947,Juɛl a pwɔdɛn tɛ Mak 1947,False,mfz,Mabaan,SD;SS,True
2708,NEGAB,ŊMALƐ KRƆŊKRƆŊ LƐ,False,gaa,Ga,GH,True
2710,EBP,AHYERƐLƐ KRONGRON,False,sfw,Sehwi,CI;GH,True
2711,dig,Digo Bible,False,dig,Chidigo,KE;TZ,True
2712,GBV96,Ṅmãle̱ Kroṅkroṅ Le̱,False,gaa,Ga,GH,True
2717,NB,BAEBOLO﻿ ANZƐƐ﻿ BULUKU NWUANZANWUANZA,False,nzi,Nzima,CI;GH,True
2722,etxNT,ɛWee ne ìTsɛm iHywas,False,etx,Eten,NG,True
2723,hbbNT,Taɗər Alkawal Aku Nya Həba,False,hbb,Huba,NG,True
2742,SIAFNK,Sal in a foyu ke nzak karaŋ,False,kzr,Karang,CM;TD,True
2743,IRVOry,Indian Revised Version(IRV) Odia - NT,True,,,,True
2752,TKR,Tsakhur,True,,,,True
2754,YBCV,Bibeli Mimọ,False,yor,Yoruba,BJ;NG,True
2761,NNI,Nleehano Nonaanano Imeetto; Moçambique,False,mgh,Makhuwa-Meetto,MZ;TZ,True
2763,KBRC,Kafa Linguistics Project,False,kbr,Kafa,ET,True
2766,BGC,Haryanvi Bible,True,,,,True
2767,BHDNT,Bhadrawahi Bible,True,,,,True
2770,KKB,ÎVUKU RÎA ÛVORO MWARO,False,ebu,Embu,KE,True
2771,EKEGUSIIBBLE,EBIBILIA  ENCHENU,False,guz,Ekegusii,KE;TZ,True
2772,Mbivlia,Mbivilia,False,kam,Kamba (Kenya),KE,True
2773,KAMBA,MBIVILIA ŨVOO MŨSEO,False,kam,Kamba (Kenya),KE,True
2774,KAMBA,YÎ NA MAVUKU MA NDIŨTELOKANONI,False,kam,Kamba (Kenya),KE,True
2775,KKB,ÎVUKU RÎA ÛVORO MWARO,False,ebu,Embu,KE,True
2776,Aii25,Ahirani Bible,True,,,,True
2777,BPL25,Bodo Parja Bible,True,,,,True
2779,PPt2025,Paliya Bible,True,,,,True
2780,Saa25,Desiya Bible,True,,,,True
2781,NTDaa20,The Gata Didayi Testament Language,True,,,,True
2782,Haa25,Holiya Bible,True,,,,True
2783,NTJaa20,The New Testament in Juray Soura Language,True,,,,True
2784,Koo25,Konda Porja Bible,True,,,,True
2785,Kaa25,Koya Bible,True,,,,True
2786,KHMNT,Kharam New Testament,True,,,,True
2787,Kii25,Kuvi Bible,True,,,,True
2788,Lii25,Lodhi Bible,True,,,,True
2789,Ngoni,Ngoni Old Testament,True,xnj,kiNgoni,TZ,True
2790,Nii2025,Nahali Bible,True,,,,True
2791,Noo25,Pengo Bible,True,,,,True
2792,NTRuu20,The New Testament in Munda Language,True,,,,True
2793,YBV,Lilangano lya Sambano,True,yao,Yao,MW;MZ;TZ;ZM,True
2795,BCYMRK,Lemefeme da Yesu Kristo.  Markus 1915 (Bacama),False,bcy,Bacama,NG,True
2796,MHIRuth,Waraga Ruti Dri 1938,False,mhi,Ma'di,SS;UG,True
